	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root	key
15303	195866	nemernicie	=	Ncfsrn	ne.mer.ni.ci.e	nemernic'ie	n e m e r n i tS i e	5		3	n e m e r n i tS i	nemernicie|=|Ncfsrn|3
15304	195889	nemernicit	=	Afpms-n	ne.mer.ni.cit	nemernic'it	n e m e r n i tS i t	4		3	n e m e r n i tS i t	nemernicit|=|Afpms-n|3
15305	195918	nemișcat	=	Afpms-n	ne.miș.cat	nemișc'at	n e m i S k a t	3		2	n e m i S k a t	nemișcat|=|Afpms-n|2
15306	195940	nemijlocit	=	Afpms-n	ne.mij.lo.cit	nemijloc'it	n e m i Z l o tS i t	4		3	n e m i Z l o tS i t	nemijlocit|=|Afpms-n|3
15307	195964	nemilos	=	Afpms-n	ne.mi.los	nemil'os	n e m i l o s	3		2	n e m i l o s	nemilos|=|Afpms-n|2
15308	195971	nemiluit	=	Afpms-n	ne.mi.lu.it	nemilu'it	n e m i l u i t	4		3	n e m i l u i t	nemiluit|=|Afpms-n|3
15309	196002	nemodificat	=	Afpms-n	ne.mo.di.fi.cat	nemodific'at	n e m o d i f i k a t	5		4	n e m o d i f i k a t	nemodificat|=|Afpms-n|4
15310	196052	nemulțumi	=	Vmnp	ne.mul.țu.mi	nemulțum'i	n e m u l ts u m i	4		3	n e m u l ts u m	nemulțumi|=|Vmnp|3
15311	196057	nemulțumire	=	Ncfsrn	ne.mul.țu.mi.re	nemulțum'ire	n e m u l ts u m i r e	5		3	n e m u l ts u m i r	nemulțumire|=|Ncfsrn|3
15312	196074	nemulțumit	=	Afpms-n	ne.mul.țu.mit	nemulțum'it	n e m u l ts u m i t	4		3	n e m u l ts u m i t	nemulțumit|=|Afpms-n|3
15313	196099	nemuncă	=	Ncfsrn	ne.mun.că	nem'uncă	n e m u n k @	3		1	n e m u n k	nemuncă|=|Ncfsrn|1
15314	196107	nemuritor	=	Afpms-n	ne.mu.ri.tor	nemurit'or	n e m u r i t o r	4		3	n e m u r i t o r	nemuritor|=|Afpms-n|3
15315	196108	nemuritor	=	Ncms-n	ne.mu.ri.tor	nemurit'or	n e m u r i t o r	4		3	n e m u r i t o r	nemuritor|=|Ncms-n|3
15316	196124	nemâncat	=	Afpms-n	ne.mân.cat	nemânc'at	n e m 1 n k a t	3		2	n e m 1 n k a t	nemâncat|=|Afpms-n|2
15317	196140	nemângâiat	=	Afpms-n	ne.mân.gâ.iat	nemângâi'at	n e m 1 n g 1 j a t	4		3	n e m 1 n g 1 j a t	nemângâiat|=|Afpms-n|3
15318	196170	nenăscut	=	Afpms-n	ne.năs.cut	nenăsc'ut	n e n @ s k u t	3		2	n e n @ s k u t	nenăscut|=|Afpms-n|2
15319	196190	nene	=	Ncms-n	ne.ne	n'ene	n e n e	2		0	n e n	nene|=|Ncms-n|0
15320	196199	neneacă	=	Ncfsrn	ne.nea.că	nene'acă	n e n e_X a k @	3		1	n e n e_X a k	neneacă|=|Ncfsrn|1
15321	196226	nenoroc	=	Ncms-n	ne.no.roc	nenor'oc	n e n o r o k	3		2	n e n o r o k	nenoroc|=|Ncms-n|2
15322	196239	nenoroci	=	Vmnp	ne.no.ro.ci	nenoroc'i	n e n o r o tS i	4		3	n e n o r o tS	nenoroci|=|Vmnp|3
15323	196244	nenorocire	=	Ncfsrn	ne.no.ro.ci.re	nenoroc'ire	n e n o r o tS i r e	5		3	n e n o r o tS i r	nenorocire|=|Ncfsrn|3
15324	196262	nenorocit	=	Afpms-n	ne.no.ro.cit	nenoroc'it	n e n o r o tS i t	4		3	n e n o r o tS i t	nenorocit|=|Afpms-n|3
15325	196263	nenorocit	=	Ncms-n	ne.no.ro.cit	nenoroc'it	n e n o r o tS i t	4		3	n e n o r o tS i t	nenorocit|=|Ncms-n|3
15326	196284	nenorocită	=	Ncfsrn	ne.no.ro.ci.tă	nenoroc'ită	n e n o r o tS i t @	5		3	n e n o r o tS i t	nenorocită|=|Ncfsrn|3
15327	196306	nenumărat	=	Afpms-n	ne.nu.mă.rat	nenumăr'at	n e n u m @ r a t	4		3	n e n u m @ r a t	nenumărat|=|Afpms-n|3
15328	196327	neobaroc	=	Ncm--n	ne.o.ba.roc	neobar'oc	n e o b a r o k	4		3	n e o b a r o k	neobaroc|=|Ncm--n|3
15329	196328	neobaroc	=	Ncmsvn	ne.o.ba.roc	neobar'oc	n e o b a r o k	4		3	n e o b a r o k	neobaroc|=|Ncmsvn|3
15330	196333	neobișnuit	=	Afpms-n	ne.o.biș.nu.it	neobișnu'it	n e o b i S n u i t	5		4	n e o b i S n u i t	neobișnuit|=|Afpms-n|4
15331	196349	neobosit	=	Afpms-n	ne.o.bo.sit	neobos'it	n e o b o s i t	4		3	n e o b o s i t	neobosit|=|Afpms-n|3
15332	196364	neobservat	=	Afpms-n	ne.ob.ser.vat	neobserv'at	n e o b s e r v a t	4		3	n e o b s e r v a t	neobservat|=|Afpms-n|3
15333	196380	neocatarsis	=	Ncms-n	ne.o.ca.tar.sis	neoc'atarsis	n e o k a t a r s i s	5		2	n e o k a t a r s i s	neocatarsis|=|Ncms-n|2
15334	196384	neocatharsis	=	Ncm--n	ne.o.ca.thar.sis	neoc'atharsis	n e o k a t a r s i s	5		2	n e o k a t a r s i s	neocatharsis|=|Ncm--n|2
15335	196385	neocatharsis	=	Ncmsvn	ne.o.ca.thar.sis	neoc'atharsis	n e o k a t a r s i s	5		2	n e o k a t a r s i s	neocatharsis|=|Ncmsvn|2
15336	196389	neoclasic	=	Afpms-n	ne.o.cla.sic	neocl'asic	n e o k l a s i k	4		2	n e o k l a s i k	neoclasic|=|Afpms-n|2
15337	196403	neocortex	=	Ncms-n	ne.o.cor.tex	neoc'ortex	n e o k o r t e k s	4		2	n e o k o r t e ks	neocortex|=|Ncms-n|2
15338	196409	neocriticist	=	Afpms-n	ne.o.cri.ti.cist	neocritic'ist	n e o k r i t i tS i s t	5		4	n e o k r i t i tS i s t	neocriticist|=|Afpms-n|4
15339	196423	neocupat	=	Afpms-n	neo.cu.pat	neocup'at	n e_X o k u p a t	3		2	n e_X o k u p a t	neocupat|=|Afpms-n|2
15340	196439	neodarwinism	=	Ncms-n	ne.o.dar.wi.nism	neodarwin'ism	n e o d a r v i n i s m	5		4	n e o d a r v i n i s m	neodarwinism|=|Ncms-n|4
15341	196443	neodihnit	=	Afpms-n	ne.o.dih.nit	neodihn'it	n e o d i h n i t	4		3	n e o d i h n i t	neodihnit|=|Afpms-n|3
15342	196459	neoficial	=	Afpms-n	ne.o.fi.ci.al	neofici'al	n e o f i tS i a l	5		4	n e o f i tS i a l	neoficial|=|Afpms-n|4
15343	196478	neofit	=	Ncms-n	ne.o.fit	neof'it	n e o f i t	3		2	n e o f i t	neofit|=|Ncms-n|2
15344	196485	neogrec	=	Afpms-n	ne.o.grec	neogr'ec	n e o g r e k	3		2	n e o g r e k	neogrec|=|Afpms-n|2
15345	196497	neohegelianism	=	Ncms-n	ne.o.he.ge.li.a.nism	neohegelian'ism	n e o h e e l i a n i s m	7		6	n e o h e e l i a n i s m	neohegelianism|=|Ncms-n|6
15346	196500	neokantianism	=	Ncms-n	ne.o.kan.ti.a.nism	neokantian'ism	n e o k a n t i a n i s m	6		5	n e o k a n t i a n i s m	neokantianism|=|Ncms-n|5
15347	196503	neoliberalism	=	Ncms-n	ne.o.li.be.ra.lism	neoliberal'ism	n e o l i b e r a l i s m	6		5	n e o l i b e r a l i s m	neoliberalism|=|Ncms-n|5
15348	196506	neolitic	=	Afpms-n	ne.o.li.tic	neol'itic	n e o l i t i k	4		2	n e o l i t i k	neolitic|=|Afpms-n|2
15349	196507	neolitic	=	Ncms-n	ne.o.li.tic	neol'itic	n e o l i t i k	4		2	n e o l i t i k	neolitic|=|Ncms-n|2
15350	196522	neologism	=	Ncms-n	ne.o.lo.gism	neolog'ism	n e o l o gZ i s m	4		3	n e o l o gZ i s m	neologism|=|Ncms-n|3
15351	196528	neom	=	Ncms-n	ne.om	ne'om	n e o m	2		1	n e o m	neom|=|Ncms-n|1
15352	196530	neomalthusianist	=	Afpms-n	ne.o.malt.hu.si.a.nist	neomalthusian'ist	n e o m a l t h u s i a n i s t	7		6	n e o m a l t h u s i a n i s t	neomalthusianist|=|Afpms-n|6
15353	196547	neomogen	=	Afpms-n	ne.o.mo.gen	neomog'en	n e o m o gZ e n	4		3	n e o m o gZ e n	neomogen|=|Afpms-n|3
15354	196561	neomologat	=	Afpms-n	ne.o.mo.lo.gat	neomolog'at	n e o m o l o g a t	5		4	n e o m o l o g a t	neomologat|=|Afpms-n|4
15355	196579	neon	=	Ncms-n	ne.on	ne'on	n e o n	2		1	n e o n	neon|=|Ncms-n|1
15356	196580	neonazism	=	Ncms-n	ne.o.na.zism	neonaz'ism	n e o n a z i s m	4		3	n e o n a z i s m	neonazism|=|Ncms-n|3
15357	196583	neonazist	=	Afpms-n	ne.o.na.zist	neonaz'ist	n e o n a z i s t	4		3	n e o n a z i s t	neonazist|=|Afpms-n|3
15358	196610	neoplasm	=	Ncms-n	ne.o.plasm	neopl'asm	n e o p l a s m	3		2	n e o p l a s m	neoplasm|=|Ncms-n|2
15359	196616	neopozitivism	=	Ncms-n	ne.o.po.zi.ti.vism	neopozitiv'ism	n e o p o z i t i v i s m	6		5	n e o p o z i t i v i s m	neopozitivism|=|Ncms-n|5
15360	196619	neopozitivist	=	Afpms-n	ne.o.po.zi.ti.vist	neopozitiv'ist	n e o p o z i t i v i s t	6		5	n e o p o z i t i v i s t	neopozitivist|=|Afpms-n|5
15361	196636	neoprit	=	Afpms-n	ne.o.prit	neopr'it	n e o p r i t	3		2	n e o p r i t	neoprit|=|Afpms-n|2
15362	196648	neorientat	=	Afpms-n	ne.o.ri.en.tat	neorient'at	n e o r i e n t a t	5		4	n e o r i e n t a t	neorientat|=|Afpms-n|4
15363	196667	neortodox	=	Afpms-n	ne.or.to.dox	neortod'ox	n e o r t o d o k s	4		3	n e o r t o d o ks	neortodox|=|Afpms-n|3
15364	196678	neorânduială	=	Ncfsrn	ne.o.rân.du.ia.lă	neorândui'ală	n e o r 1 n d u j a l @	6		4	n e o r 1 n d u j a l	neorânduială|=|Ncfsrn|4
15365	196685	neorânduit	=	Afpms-n	ne.o.rân.du.it	neorându'it	n e o r 1 n d u i t	5		4	n e o r 1 n d u i t	neorânduit|=|Afpms-n|4
15366	196707	neozeelandez	=	Afpms-n	ne.o.ze.e.lan.dez	neozeeland'ez	n e o z e e l a n d e z	6		5	n e o z e e l a n d e z	neozeelandez|=|Afpms-n|5
15367	196734	nepăsare	=	Ncfsrn	ne.pă.sa.re	nepăs'are	n e p @ s a r e	4		2	n e p @ s a r	nepăsare|=|Ncfsrn|2
15368	196751	nepăsător	=	Afpms-n	ne.pă.să.tor	nepăsăt'or	n e p @ s @ t o r	4		3	n e p @ s @ t o r	nepăsător|=|Afpms-n|3
15369	196757	nepătat	=	Afpms-n	ne.pă.tat	nepăt'at	n e p @ t a t	3		2	n e p @ t a t	nepătat|=|Afpms-n|2
15370	196777	nepăzit	=	Afpms-n	ne.pă.zit	nepăz'it	n e p @ z i t	3		2	n e p @ z i t	nepăzit|=|Afpms-n|2
15371	196790	nep	=	Ncms-n	nep	nep	n e p	1		0	n e p	nep|=|Ncms-n|0
15372	196794	nepalez	=	Afpms-n	ne.pa.lez	nepal'ez	n e p a l e z	3		2	n e p a l e z	nepalez|=|Afpms-n|2
15373	196824	neparticipare	=	Ncfsrn	ne.par.ti.ci.pa.re	neparticip'are	n e p a r t i tS i p a r e	6		4	n e p a r t i tS i p a r	neparticipare|=|Ncfsrn|4
15374	196842	nepavat	=	Afpms-n	ne.pa.vat	nepav'at	n e p a v a t	3		2	n e p a v a t	nepavat|=|Afpms-n|2
15375	196853	nepedepsit	=	Afpms-n	ne.pe.dep.sit	nepedeps'it	n e p e d e p s i t	4		3	n e p e d e p s i t	nepedepsit|=|Afpms-n|3
15376	196873	neperformant	=	Afpms-n	ne.per.for.mant	neperform'ant	n e p e r f o r m a n t	4		3	n e p e r f o r m a n t	neperformant|=|Afpms-n|3
15377	196897	nepermis	=	Afpms-n	ne.per.mis	neperm'is	n e p e r m i s	3		2	n e p e r m i s	nepermis|=|Afpms-n|2
15378	196933	nepieptănat	=	Afpms-n	ne.piep.tă.nat	nepieptăn'at	n e p j e p t @ n a t	4		3	n e p j e p t @ n a t	nepieptănat|=|Afpms-n|3
15379	196960	neplăcere	=	Ncfsrn	ne.plă.ce.re	neplăc'ere	n e p l @ tS e r e	4		2	n e p l @ tS e r	neplăcere|=|Ncfsrn|2
15380	196968	neplăcut	=	Afpms-n	ne.plă.cut	neplăc'ut	n e p l @ k u t	3		2	n e p l @ k u t	neplăcut|=|Afpms-n|2
15381	196986	neplătit	=	Afpms-n	ne.plă.tit	neplăt'it	n e p l @ t i t	3		2	n e p l @ t i t	neplătit|=|Afpms-n|2
15382	197010	neplată	=	Ncfsrn	ne.pla.tă	nepl'ată	n e p l a t @	3		1	n e p l a t	neplată|=|Ncfsrn|1
15383	197029	nepoțel	=	Ncms-n	ne.po.țel	nepoț'el	n e p o ts e l	3		2	n e p o ts e l	nepoțel|=|Ncms-n|2
15384	197039	nepoțică	=	Ncfsrn	ne.po.ți.că	nepoț'ică	n e p o ts i k @	4		2	n e p o ts i k	nepoțică|=|Ncfsrn|2
15385	197049	nepoată	=	Ncfsrn	ne.poa.tă	nepo'ată	n e p o_X a t @	3		1	n e p o_X a t	nepoată|=|Ncfsrn|1
15386	197056	nepoftit	=	Afpms-n	ne.pof.tit	nepoft'it	n e p o f t i t	3		2	n e p o f t i t	nepoftit|=|Afpms-n|2
15387	197074	nepolitic	=	Afpms-n	ne.po.li.tic	nepol'itic	n e p o l i t i k	4		2	n e p o l i t i k	nepolitic|=|Afpms-n|2
15388	197092	nepoliticos	=	Afpms-n	ne.po.li.ti.cos	nepolitic'os	n e p o l i t i k o s	5		4	n e p o l i t i k o s	nepoliticos|=|Afpms-n|4
15389	197103	nepoluant	=	Afpms-n	ne.po.luant	nepolu'ant	n e p o l w a n t	3		2	n e p o l w a n t	nepoluant|=|Afpms-n|2
15390	197116	nepoluat	=	Afpms-n	ne.po.lu.at	nepolu'at	n e p o l u a t	4		3	n e p o l u a t	nepoluat|=|Afpms-n|3
15391	197136	nepopular	=	Afpms-n	ne.po.pu.lar	nepopul'ar	n e p o p u l a r	4		3	n e p o p u l a r	nepopular|=|Afpms-n|3
15392	197160	nepot	=	Ncms-n	ne.pot	nep'ot	n e p o t	2		1	n e p o t	nepot|=|Ncms-n|1
15393	197163	nepotism	=	Ncms-n	ne.po.tism	nepot'ism	n e p o t i s m	3		2	n e p o t i s m	nepotism|=|Ncms-n|2
15394	197172	nepotrivire	=	Ncfsrn	ne.po.tri.vi.re	nepotriv'ire	n e p o t r i v i r e	5		3	n e p o t r i v i r	nepotrivire|=|Ncfsrn|3
15395	197179	nepotrivit	=	Afpms-n	ne.po.tri.vit	nepotriv'it	n e p o t r i v i t	4		3	n e p o t r i v i t	nepotrivit|=|Afpms-n|3
15396	197208	neprețuit	=	Afpms-n	ne.pre.țu.it	neprețu'it	n e p r e ts u i t	4		3	n e p r e ts u i t	neprețuit|=|Afpms-n|3
15397	197237	nepreget	=	Ncms-n	ne.pre.get	nepr'eget	n e p r e gZ e t	3		1	n e p r e gZ e t	nepreget|=|Ncms-n|1
15398	197241	nepregătire	=	Ncfsrn	ne.pre.gă.ti.re	nepregăt'ire	n e p r e g @ t i r e	5		3	n e p r e g @ t i r	nepregătire|=|Ncfsrn|3
15399	197248	nepregătit	=	Afpms-n	ne.pre.gă.tit	nepregăt'it	n e p r e g @ t i t	4		3	n e p r e g @ t i t	nepregătit|=|Afpms-n|3
15400	197264	neprelucrat	=	Afpms-n	ne.pre.lu.crat	neprelucr'at	n e p r e l u k r a t	4		3	n e p r e l u k r a t	neprelucrat|=|Afpms-n|3
15401	197302	neprevăzut	=	Afpms-n	ne.pre.vă.zut	neprevăz'ut	n e p r e v @ z u t	4		3	n e p r e v @ z u t	neprevăzut|=|Afpms-n|3
15402	197316	neprezentat	=	Afpms-n	ne.pre.zen.tat	neprezent'at	n e p r e z e n t a t	4		3	n e p r e z e n t a t	neprezentat|=|Afpms-n|3
15403	197326	nepricepere	=	Ncfsrn	ne.pri.ce.pe.re	nepric'epere	n e p r i tS e p e r e	5		2	n e p r i tS e p e r	nepricepere|=|Ncfsrn|2
15404	197333	nepriceput	=	Afpms-n	ne.pri.ce.put	nepricep'ut	n e p r i tS e p u t	4		3	n e p r i tS e p u t	nepriceput|=|Afpms-n|3
15405	197348	neprielnic	=	Afpms-n	ne.pri.el.nic	nepri'elnic	n e p r i e l n i k	4		2	n e p r i e l n i k	neprielnic|=|Afpms-n|2
15406	197361	neprieten	=	Afpms-n	ne.pri.e.ten	nepriet'en	n e p r i e t e n	4		3	n e p r i e t e n	neprieten|=|Afpms-n|3
15407	197362	neprieten	=	Ncms-n	ne.pri.e.ten	nepriet'en	n e p r i e t e n	4		3	n e p r i e t e n	neprieten|=|Ncms-n|3
15408	197380	neprietenos	=	Afpms-n	ne.pri.e.te.nos	neprieten'os	n e p r i e t e n o s	5		4	n e p r i e t e n o s	neprietenos|=|Afpms-n|4
15409	197389	neprihănit	=	Afpms-n	ne.pri.hă.nit	neprihăn'it	n e p r i h @ n i t	4		3	n e p r i h @ n i t	neprihănit|=|Afpms-n|3
15410	197410	neprimitor	=	Afpms-n	ne.pri.mi.tor	neprimit'or	n e p r i m i t o r	4		3	n e p r i m i t o r	neprimitor|=|Afpms-n|3
15411	197423	neprobat	=	Afpms-n	ne.pro.bat	neprob'at	n e p r o b a t	3		2	n e p r o b a t	neprobat|=|Afpms-n|2
15412	197438	neprofesionist	=	Afpms-n	ne.pro.fe.sio.nist	neprofesion'ist	n e p r o f e s j o n i s t	5		4	n e p r o f e s j o n i s t	neprofesionist|=|Afpms-n|4
15413	197458	neprofitabil	=	Afpms-n	ne.pro.fi.ta.bil	neprofit'abil	n e p r o f i t a b i l	5		3	n e p r o f i t a b i l	neprofitabil|=|Afpms-n|3
15414	197475	neproliferare	=	Ncfsrn	ne.pro.li.fe.ra.re	neprolifer'are	n e p r o l i f e r a r e	6		4	n e p r o l i f e r a r	neproliferare|=|Ncfsrn|4
15415	197495	neprotejat	=	Afpms-n	ne.pro.te.jat	neprotej'at	n e p r o t e Z a t	4		3	n e p r o t e Z a t	neprotejat|=|Afpms-n|3
15416	197509	nepublic	=	Afpms-n	ne.pu.blic	nep'ublic	n e p u b l i k	3		1	n e p u b l i k	nepublic|=|Afpms-n|1
15417	197536	neputincios	=	Afpms-n	ne.pu.tin.cios	neputinci'os	n e p u t i n tS o s	4		3	n e p u t i n tS o s	neputincios|=|Afpms-n|3
15418	197549	neputință	=	Ncfsrn	ne.pu.tin.ță	neput'ință	n e p u t i n ts @	4		2	n e p u t i n ts	neputință|=|Ncfsrn|2
15419	197562	nerăbdare	=	Ncfsrn	ne.răb.da.re	nerăbd'are	n e r @ b d a r e	4		2	n e r @ b d a r	nerăbdare|=|Ncfsrn|2
15420	197574	nerăbdător	=	Afpms-n	ne.răb.dă.tor	nerăbdăt'or	n e r @ b d @ t o r	4		3	n e r @ b d @ t o r	nerăbdător|=|Afpms-n|3
15421	197627	nerambursabil	=	Afpms-n	ne.ram.bur.sa.bil	neramburs'abil	n e r a m b u r s a b i l	5		3	n e r a m b u r s a b i l	nerambursabil|=|Afpms-n|3
15422	197659	nereținut	=	Afpms-n	ne.re.ți.nut	nerețin'ut	n e r e ts i n u t	4		3	n e r e ts i n u t	nereținut|=|Afpms-n|3
15423	197680	nereal	=	Afpms-n	ne.real	nere'al	n e r e_X a l	2		1	n e r e_X a l	nereal|=|Afpms-n|1
15424	197692	nerealist	=	Afpms-n	ne.rea.list	nereal'ist	n e r e_X a l i s t	3		2	n e r e_X a l i s t	nerealist|=|Afpms-n|2
15425	197702	nerealizare	=	Ncfsrn	ne.rea.li.za.re	nerealiz'are	n e r e_X a l i z a r e	5		3	n e r e_X a l i z a r	nerealizare|=|Ncfsrn|3
15426	197740	nerecomandat	=	Afpms-n	ne.re.co.man.dat	nerecomand'at	n e r e k o m a n d a t	5		4	n e r e k o m a n d a t	nerecomandat|=|Afpms-n|4
15427	197759	nerecunoaștere	=	Ncfsrn	ne.re.cu.noaș.te.re	nerecuno'aștere	n e r e k u n o_X a S t e r e	6		3	n e r e k u n o_X a S t e r	nerecunoaștere|=|Ncfsrn|3
15428	197766	nerecunoscut	=	Afpms-n	ne.re.cu.nos.cut	nerecunosc'ut	n e r e k u n o s k u t	5		4	n e r e k u n o s k u t	nerecunoscut|=|Afpms-n|4
15429	197803	nereformat	=	Afpms-n	ne.re.for.mat	nereform'at	n e r e f o r m a t	4		3	n e r e f o r m a t	nereformat|=|Afpms-n|3
15430	197816	nereglementat	=	Afpms-n	ne.re.gle.men.tat	nereglement'at	n e r e g l e m e n t a t	5		4	n e r e g l e m e n t a t	nereglementat|=|Afpms-n|4
15431	197827	neregulamentar	=	Afpms-n	ne.re.gu.la.men.tar	neregulament'ar	n e r e g u l a m e n t a r	6		5	n e r e g u l a m e n t a r	neregulamentar|=|Afpms-n|5
15432	197841	neregularitate	=	Ncfsrn	ne.re.gu.la.ri.ta.te	neregularit'ate	n e r e g u l a r i t a t e	7		5	n e r e g u l a r i t a t	neregularitate|=|Ncfsrn|5
15433	197855	neregulă	=	Ncfsrn	ne.re.gu.lă	ner'egulă	n e r e g u l @	4		1	n e r e g u l	neregulă|=|Ncfsrn|1
15434	197864	nerelevant	=	Afpms-n	ne.re.le.vant	nerelev'ant	n e r e l e v a n t	4		3	n e r e l e v a n t	nerelevant|=|Afpms-n|3
15435	197889	nereligios	=	Afpms-n	ne.re.li.gi.os	nereligi'os	n e r e l i gZ o s	-1	syll count mismatch	4	n e r e l i gZ o s	nereligios|=|Afpms-n|4
15436	197912	nerentabil	=	Afpms-n	ne.ren.ta.bil	nerent'abil	n e r e n t a b i l	4		2	n e r e n t a b i l	nerentabil|=|Afpms-n|2
15437	197931	nereparat	=	Afpms-n	ne.re.pa.rat	nerepar'at	n e r e p a r a t	4		3	n e r e p a r a t	nereparat|=|Afpms-n|3
15438	197961	nereprezentat	=	Afpms-n	ne.re.pre.zen.tat	nereprezent'at	n e r e p r e z e n t a t	5		4	n e r e p r e z e n t a t	nereprezentat|=|Afpms-n|4
15439	197964	nereprezentativ	=	Afpms-n	ne.re.pre.zen.ta.tiv	nereprezentat'iv	n e r e p r e z e n t a t i v	6		5	n e r e p r e z e n t a t i v	nereprezentativ|=|Afpms-n|5
15440	197993	nerespectare	=	Ncfsrn	ne.res.pec.ta.re	nerespect'are	n e r e s p e k t a r e	5		3	n e r e s p e k t a r	nerespectare|=|Ncfsrn|3
15441	198014	nereturnabil	=	Afpms-n	ne.re.tur.na.bil	nereturn'abil	n e r e t u r n a b i l	5		3	n e r e t u r n a b i l	nereturnabil|=|Afpms-n|3
15442	198030	nereușit	=	Afpms-n	ne.re.u.șit	nereuș'it	n e r e u S i t	4		3	n e r e u S i t	nereușit|=|Afpms-n|3
15443	198058	nerezolvat	=	Afpms-n	ne.re.zol.vat	nerezolv'at	n e r e z o l v a t	4		3	n e r e z o l v a t	nerezolvat|=|Afpms-n|3
15444	198097	nerod	=	Afpms-n	ne.rod	ner'od	n e r o d	2		1	n e r o d	nerod|=|Afpms-n|1
15445	198123	nerușinare	=	Ncfsrn	ne.ru.și.na.re	nerușin'are	n e r u S i n a r e	5		3	n e r u S i n a r	nerușinare|=|Ncfsrn|3
15446	198125	nerușinat	=	Afpms-n	ne.ru.și.nat	nerușin'at	n e r u S i n a t	4		3	n e r u S i n a t	nerușinat|=|Afpms-n|3
15447	198140	nerușinată	=	Ncfsrn	ne.ru.și.na.tă	nerușin'ată	n e r u S i n a t @	5		3	n e r u S i n a t	nerușinată|=|Ncfsrn|3
15448	198151	nerv	=	Ncms-n	nerv	nerv	n e r v	1		0	n e r v	nerv|=|Ncms-n|0
15449	198161	nervos	=	Afpms-n	ner.vos	nerv'os	n e r v o s	2		1	n e r v o s	nervos|=|Afpms-n|1
15450	198166	nervozitate	=	Ncfsrn	ner.vo.zi.ta.te	nervozit'ate	n e r v o z i t a t e	5		3	n e r v o z i t a t	nervozitate|=|Ncfsrn|3
15451	198184	nervură	=	Ncfsrn	ner.vu.ră	nerv'ură	n e r v u r @	3		1	n e r v u r	nervură|=|Ncfsrn|1
15452	198197	nesățios	=	Afpms-n	ne.să.ți.os	nesăți'os	n e s @ ts i o s	4		3	n e s @ ts i o s	nesățios|=|Afpms-n|3
15453	198203	nesăbuit	=	Afpms-n	ne.să.bu.it	nesăbu'it	n e s @ b u i t	4		3	n e s @ b u i t	nesăbuit|=|Afpms-n|3
15454	198229	nesănătos	=	Afpms-n	ne.să.nă.tos	nesănăt'os	n e s @ n @ t o s	4		3	n e s @ n @ t o s	nesănătos|=|Afpms-n|3
15455	198257	nesatisfăcut	=	Afpms-n	ne.sa.tis.fă.cut	nesatisfăc'ut	n e s a t i s f @ k u t	5		4	n e s a t i s f @ k u t	nesatisfăcut|=|Afpms-n|4
15456	198276	nesatisfăcător	=	Afpms-n	ne.sa.tis.fă.că.tor	nesatisfăcăt'or	n e s a t i s f @ k @ t o r	6		5	n e s a t i s f @ k @ t o r	nesatisfăcător|=|Afpms-n|5
15457	198282	nesaturat	=	Afpms-n	ne.sa.tu.rat	nesatur'at	n e s a t u r a t	4		3	n e s a t u r a t	nesaturat|=|Afpms-n|3
15458	198297	nesaț	=	Ncms-n	ne.saț	nes'aț	n e s a ts	2		1	n e s a ts	nesaț|=|Ncms-n|1
15459	198310	neschimbat	=	Afpms-n	ne.schim.bat	neschimb'at	n e s k_j i m b a t	3		2	n e s k_j i m b a t	neschimbat|=|Afpms-n|2
15460	198329	neschimbător	=	Afpms-n	ne.schim.bă.tor	neschimbăt'or	n e s k_j i m b @ t o r	4		3	n e s k_j i m b @ t o r	neschimbător|=|Afpms-n|3
15461	198339	nescontat	=	Afpms-n	ne.scon.tat	nescont'at	n e s k o n t a t	3		2	n e s k o n t a t	nescontat|=|Afpms-n|2
15462	198350	nescris	=	Afpms-n	ne.scris	nescr'is	n e s k r i s	2		1	n e s k r i s	nescris|=|Afpms-n|1
15463	198382	nesecat	=	Afpms-n	ne.se.cat	nesec'at	n e s e k a t	3		2	n e s e k a t	nesecat|=|Afpms-n|2
15464	198409	nesemnat	=	Afpms-n	ne.sem.nat	nesemn'at	n e s e m n a t	3		2	n e s e m n a t	nesemnat|=|Afpms-n|2
15465	198422	nesemnificativ	=	Afpms-n	ne.sem.ni.fi.ca.tiv	nesemnificat'iv	n e s e m n i f i k a t i v	6		5	n e s e m n i f i k a t i v	nesemnificativ|=|Afpms-n|5
15466	198448	neserios	=	Afpms-n	ne.se.ri.os	neseri'os	n e s e r i o s	4		3	n e s e r i o s	neserios|=|Afpms-n|3
15467	198451	neseriozitate	=	Ncfsrn	ne.se.ri.o.zi.ta.te	neseriozit'ate	n e s e r i o z i t a t e	7		5	n e s e r i o z i t a t	neseriozitate|=|Ncfsrn|5
15468	198464	nesfiit	=	Afpms-n	nes.fiit	nesfi'it	n e s f i j t	2		1	n e s f i j t	nesfiit|=|Afpms-n|1
15469	198479	nesfârșit	=	Afpms-n	ne.sfâr.șit	nesfârș'it	n e s f 1 r S i t	3		2	n e s f 1 r S i t	nesfârșit|=|Afpms-n|2
15470	198498	nesigur	=	Afpms-n	ne.si.gur	nes'igur	n e s i g u r	3		1	n e s i g u r	nesigur|=|Afpms-n|1
15471	198507	nesiguranță	=	Ncfsrn	ne.si.gu.ran.ță	nesigur'anță	n e s i g u r a n ts @	5		3	n e s i g u r a n ts	nesiguranță|=|Ncfsrn|3
