d_in	d_out	before	after	key1	key2	desin1	desin2	stress change
a	a	t	k	contact|=|Ncms-n|1	contacte|contact|Ncfp-n|1		e	FALSE
a	a	t	i	container|=|Ncms-n|1	containere|container|Ncfp-n|1		e	FALSE
a	a	r	n	contemporană|=|Ncfsrn|3	contemporane|contemporană|Ncfp-n|3	ă	e	FALSE
a	a	t	ts	contestație|=|Ncfsrn|2	contestații|contestație|Ncfp-n|2	e	j	FALSE
a	a	r	a	contraatac|=|Ncms-n|3	contraatacuri|contraatac|Ncfp-n|3		u r i_0	FALSE
a	a	r	b	contrabandă|=|Ncfsrn|2	contrabande|contrabandă|Ncfp-n|2	ă	e	FALSE
a	a	r	b	contrabas|=|Ncms-n|2	contrabași|contrabas|Ncmp-n|2		i_0	FALSE
a	a	r	b	contrabas|=|Ncms-n|2	contrabasuri|contrabas|Ncfp-n|2		u r i_0	FALSE
a	a	r	k	contracandidat|=|Ncms-n|4	contracandidați|contracandidat|Ncmp-n|4		i_0	FALSE
a	a	r	k	contracandidată|=|Ncfsrn|4	contracandidate|contracandidată|Ncfp-n|4	ă	e	FALSE
a	a	r	k	contract|=|Ncms-n|1	contracte|contract|Ncfp-n|1		e	FALSE
a	a	r	k	contractantă|=|Ncfsrn|2	contractante|contractantă|Ncfp-n|2	ă	e	FALSE
a	a	r	k	contracție|=|Ncfsrn|1	contracții|contracție|Ncfp-n|1	e	j	FALSE
a	a	r	d	contradans|=|Ncms-n|2	contradansuri|contradans|Ncfp-n|2		u r i_0	FALSE
a	a	r	d	contradanț|=|Ncms-n|2	contradanțuri|contradanț|Ncfp-n|2		u r i_0	FALSE
a	a	r	f	contrafacere|=|Ncfsrn|2	contrafaceri|contrafacere|Ncfp-n|2	e	i_0	FALSE
a	a	r	i	contraindicație|=|Ncfsrn|4	contraindicații|contraindicație|Ncfp-n|4	e	j	FALSE
a	a	r	i	contrainformație|=|Ncfsrn|4	contrainformații|contrainformație|Ncfp-n|4	e	j	FALSE
a	a	r	m	contramaistru|=|Ncms-n|2	contramaiștri|contramaistru|Ncmp-n|2	u	i	FALSE
a	a	r	m	contramarș|=|Ncms-n|2	contramarșuri|contramarș|Ncfp-n|2		u r i_0	FALSE
a	a	r	p	contrapagină|=|Ncfsrn|2	contrapagini|contrapagină|Ncfp-n|2	ă	i_0	FALSE
a	a	r	p	contraperformanță|=|Ncfsrn|4	contraperformanțe|contraperformanță|Ncfp-n|4	ă	e	FALSE
a	a	r	p	contraplacaj|=|Ncms-n|3	contraplacaje|contraplacaj|Ncfp-n|3		e	FALSE
a	a	r	r	contrarevoluționar|=|Ncms-n|6	contrarevoluționari|contrarevoluționar|Ncmp-n|6		i_0	FALSE
a	a	r	r	contrarevoluționară|=|Ncfsrn|6	contrarevoluționare|contrarevoluționară|Ncfp-n|6	ă	e	FALSE
a	a	r	r	contrariu|=|Ncms-n|1	contrarii|contrariu|Ncfp-n|1	u	j	FALSE
a	a	r	s	contraspionaj|=|Ncms-n|4	contraspionaje|contraspionaj|Ncfp-n|4		e	FALSE
a	a	r	s	contrast|=|Ncms-n|1	contraste|contrast|Ncfp-n|1		e	FALSE
a	a	u	b	contribuabil|=|Ncms-n|3	contribuabili|contribuabil|Ncmp-n|3		i_0	FALSE
a	a	u	b	contribuabilă|=|Ncfsrn|3	contribuabile|contribuabilă|Ncfp-n|3	ă	e	FALSE
a	a	b	ts	conurbație|=|Ncfsrn|2	conurbații|conurbație|Ncfp-n|2	e	j	FALSE
a	a	s	ts	conversație|=|Ncfsrn|2	conversații|conversație|Ncfp-n|2	e	j	FALSE
a	a	r	ts	cooperație|=|Ncfsrn|3	cooperații|cooperație|Ncfp-n|3	e	j	FALSE
a	a	n	t	coordonată|=|Ncfsrn|3	coordonate|coordonată|Ncfp-n|3	ă	e	FALSE
a	a	p	k	copac|=|Ncms-n|1	copaci|copac|Ncmp-n|1		tS	FALSE
a	a	i	t	copiat|=|Afpms-n|2	copiați|copiat|Ncmp-n|2		i_0	FALSE
a	a	l	S	copilaș|=|Ncms-n|2	copilași|copilaș|Ncmp-n|2		i_0	FALSE
a	a	t	r	coproprietar|=|Ncms-n|4	coproprietari|coproprietar|Ncmp-n|4		i_0	FALSE
a	a	l	ts	copulație|=|Ncfsrn|2	copulații|copulație|Ncfp-n|2	e	j	FALSE
a	a	r	l	coral|=|Ncms-n|1	corali|coral|Ncmp-n|1		i_0	FALSE
a	a	r	l	coral|=|Ncms-n|1	coraluri|coral|Ncfp-n|1		u r i_0	FALSE
a	a	r	f	coregraf|=|Ncms-n|2	coregrafi|coregraf|Ncmp-n|2		i_0	FALSE
a	a	l	ts	corelație|=|Ncfsrn|2	corelații|corelație|Ncfp-n|2	e	j	FALSE
a	a	i	m	coriamb|=|Ncms-n|2	coriambi|coriamb|Ncmp-n|2		i_0	FALSE
a	a	r	n	cormoran|=|Ncms-n|2	cormorani|cormoran|Ncmp-n|2		i_0	FALSE
a	a	o_X	n	coroană|=|Ncfsrn|1	coroane|coroană|Ncfp-n|1	ă	e	FALSE
a	a	l	s	coroplast|=|Ncms-n|2	coroplaști|coroplast|Ncmp-n|2		i_0	FALSE
a	a	r	ts	corporație|=|Ncfsrn|2	corporații|corporație|Ncfp-n|2	e	j	FALSE
a	a	s	r	corsar|=|Ncms-n|1	corsari|corsar|Ncmp-n|1		i_0	FALSE
a	a	s	k	cosac|=|Ncms-n|1	cosaci|cosac|Ncmp-n|1		tS	FALSE
a	a	s	S	cosaș|=|Ncms-n|1	cosași|cosaș|Ncmp-n|1		i_0	FALSE
a	a	m	ts	costumație|=|Ncfsrn|2	costumații|costumație|Ncfp-n|2	e	j	FALSE
a	a	t	ts	cotație|=|Ncfsrn|1	cotații|cotație|Ncfp-n|1	e	j	FALSE
a	a	i	n	cotidian|=|Afpms-n|3	cotidiane|cotidian|Ncfp-n|2		e	TRUE
a	a	z	ts	cotizație|=|Ncfsrn|2	cotizații|cotizație|Ncfp-n|2	e	j	FALSE
a	a	n	k	cozonac|=|Ncms-n|2	cozonaci|cozonac|Ncmp-n|2		tS	FALSE
a	a	S	r	coșar|=|Ncms-n|1	coșare|coșar|Ncfp-n|1		e	FALSE
a	a	S	r	coșar|=|Ncms-n|1	coșari|coșar|Ncmp-n|1		i_0	FALSE
a	a	m	r	coșmar|=|Ncms-n|1	coșmare|coșmar|Ncfp-n|1		e	FALSE
a	a	m	r	coșmar|=|Ncms-n|1	coșmaruri|coșmar|Ncfp-n|1		u r i_0	FALSE
a	a	r	b	crab|=|Ncms-n|0	crabi|crab|Ncmp-n|0		i_0	FALSE
a	a	r	k	crac|=|Ncms-n|0	craci|crac|Ncmp-n|0		tS	FALSE
a	a	r	h	crah|=|Ncms-n|0	crahuri|crah|Ncfp-n|0		u r i_0	FALSE
a	a	r	j	crainic|=|Ncms-n|0	crainici|crainic|Ncmp-n|0		tS	FALSE
a	a	r	j	crainică|=|Ncfsrn|0	crainice|crainică|Ncfp-n|0	ă	e	FALSE
a	a	r	m	crampă|=|Ncfsrn|0	crampe|crampă|Ncfp-n|0	ă	e	FALSE
a	a	r	m	cramă|=|Ncfsrn|0	crame|cramă|Ncfp-n|0	ă	e	FALSE
a	a	r	n	craniu|=|Ncms-n|0	cranii|craniu|Ncfp-n|0	u	i	FALSE
a	a	r	p	crap|=|Ncms-n|0	crapi|crap|Ncmp-n|0		i_0	FALSE
a	a	r	t	crater|=|Ncms-n|0	cratere|crater|Ncfp-n|0		e	FALSE
a	a	r	t	cratiță|=|Ncfsrn|0	cratițe|cratiță|Ncfp-n|0	ă	e	FALSE
a	a	r	v	cravată|=|Ncfsrn|1	cravate|cravată|Ncfp-n|1	ă	e	FALSE
a	a	e	n	creanță|=|Ncfsrn|1	creanțe|creanță|Ncfp-n|1	ă	e	FALSE
a	a	e	ts	creație|=|Ncfsrn|1	creații|creație|Ncfp-n|0	e	j	TRUE
a	a	o_X	s	credincioasă|=|Ncfsrn|2	credincioase|credincioasă|Ncfp-n|2	ă	e	FALSE
a	a	ts	r	creițar|=|Ncms-n|1	creițari|creițar|Ncmp-n|1		i_0	FALSE
a	a	Z	k	crijac|=|Ncms-n|1	crijaci|crijac|Ncmp-n|1		tS	FALSE
a	a	n	l	criminal|=|Afpms-n|2	criminali|criminal|Ncmp-n|2		i_0	FALSE
a	a	n	l	criminal|=|Afpms-n|2	criminaluri|criminal|Ncfp-n|2		u r i_0	FALSE
a	a	n	l	criminală|=|Ncfsrn|2	criminale|criminală|Ncfp-n|2	ă	e	FALSE
a	a	t	l	cristal|=|Ncms-n|1	cristale|cristal|Ncfp-n|1		e	FALSE
a	a	t	l	cristal|=|Ncms-n|1	cristaluri|cristal|Ncfp-n|1		u r i_0	FALSE
a	a	i	n	cristiană|=|Ncfsrn|2	cristiane|cristiană|Ncfp-n|2	ă	e	FALSE
a	a	o	t	croat|=|Ncms-n|1	croați|croat|Ncmp-n|1		i_0	FALSE
a	a	o	t	croată|=|Ncfsrn|1	croate|croată|Ncfp-n|1	ă	e	FALSE
a	a	m	t	cromatică|=|Ncfsrn|1	cromatici|cromatică|Ncfp-n|1	ă	tS	FALSE
a	a	k	r	cronicar|=|Ncms-n|2	cronicari|cronicar|Ncmp-n|2		i_0	FALSE
a	a	r	Z	cronometraj|=|Ncms-n|3	cronometraje|cronometraj|Ncfp-n|3		e	FALSE
a	a	i	t	cruciat|=|Ncms-n|2	cruciați|cruciat|Ncmp-n|2		i_0	FALSE
a	a	w	d	cuadrant|=|Ncms-n|1	cuadrante|cuadrant|Ncfp-n|1		e	FALSE
a	a	w	n	cuantum|=|Ncms-n|0	cuantumuri|cuantum|Ncfp-n|0		u r i_0	FALSE
a	a	w	r	cuarț|=|Ncms-n|0	cuarțuri|cuarț|Ncfp-n|0		u r i_0	FALSE
a	a	o_X	n	cucoană|=|Ncfsrn|1	cucoane|cucoană|Ncfp-n|1	ă	e	FALSE
a	a	z	S	cucuruzaștină|=|Ncfsrn|3	cucuruzaștine|cucuruzaștină|Ncfp-n|3	ă	e	FALSE
a	a	z	S	cucuruzaștină|=|Ncfsrn|3	cucuruzaștini|cucuruzaștină|Ncfp-n|3	ă	i_0	FALSE
a	a	d	k	cufundac|=|Ncms-n|2	cufundaci|cufundac|Ncmp-n|2		tS	FALSE
a	a	u	r	cuguar|=|Ncms-n|2	cuguari|cuguar|Ncmp-n|2		i_0	FALSE
a	a	k	t	culcat|=|Ncms-n|1	culcaturi|culcat|Ncfp-n|2		u r i_0	TRUE
a	a	o_X	r	culoar|=|Ncms-n|1	culoare|culoar|Ncfp-n|1		e	FALSE
a	a	v	t	cultivat|=|Ncms-n|2	cultivați|cultivat|Ncmp-n|2		i_0	FALSE
a	a	n	t	cumnat|=|Ncms-n|1	cumnați|cumnat|Ncmp-n|1		i_0	FALSE
a	a	n	t	cumnată|=|Ncfsrn|1	cumnate|cumnată|Ncfp-n|1	ă	e	FALSE
a	a	o_X	S	cunoaștere|=|Ncfsrn|1	cunoașteri|cunoaștere|Ncfp-n|1	e	i_0	FALSE
a	a	r	r	cuptorar|=|Ncms-n|2	cuptorari|cuptorar|Ncmp-n|2		i_0	FALSE
a	a	r	Z	curaj|=|Ncms-n|1	curajuri|curaj|Ncfp-n|1		u r i_0	FALSE
a	a	k	n	curcan|=|Ncms-n|1	curcani|curcan|Ncmp-n|1		i_0	FALSE
a	a	m	l	curmal|=|Ncms-n|1	curmali|curmal|Ncmp-n|1		i_0	FALSE
a	a	s	n	cursant|=|Ncms-n|1	cursanți|cursant|Ncmp-n|1		i_0	FALSE
a	a	z	n	cutezanță|=|Ncfsrn|2	cutezanțe|cutezanță|Ncfp-n|2	ă	e	FALSE
a	a	S	k	cușac|=|Ncms-n|1	cușaci|cușac|Ncmp-n|1		tS	FALSE
a	a	S	k	cușac|=|Ncms-n|1	cușacuri|cușac|Ncfp-n|1		u r i_0	FALSE
a	a	b	p	cușchebap|=|Ncms-n|2	cușchebapuri|cușchebap|Ncfp-n|2		u r i_0	FALSE
a	a	l	h	cuțovlah|=|Ncms-n|2	cuțovlahi|cuțovlah|Ncmp-n|2		i_0	FALSE
a	a	v	n	cvantum|=|Ncms-n|0	cvantumuri|cvantum|Ncfp-n|0		u r i_0	FALSE
a	a	v	r	cvarț|=|Ncms-n|0	cvarțuri|cvarț|Ncfp-n|0		u r i_0	FALSE
a	a	v	s	cvas|=|Ncms-n|0	cvasuri|cvas|Ncfp-n|0		u r i_0	FALSE
a	a	t	r	cântar|=|Ncms-n|1	cântare|cântar|Ncfp-n|1		e	FALSE
a	a	m	r	cârciumar|=|Ncms-n|2	cârciumari|cârciumar|Ncmp-n|2		i_0	FALSE
a	a	j	k	cârcăiac|=|Ncms-n|2	cârcăiaci|cârcăiac|Ncmp-n|2		tS	FALSE
a	a	o_X	r	cârligioară|=|Ncfsrn|2	cârligioare|cârligioară|Ncfp-n|2	ă	e	FALSE
a	a	n	t	cârnat|=|Ncms-n|1	cârnați|cârnat|Ncmp-n|1		i_0	FALSE
a	a	n	ts	cârnaț|=|Ncms-n|1	cârnați|cârnaț|Ncmp-n|1		i_0	FALSE
a	a	k	t	căcat|=|Ncms-n|1	căcaturi|căcat|Ncfp-n|1		u r i_0	FALSE
a	a	k	t	căcat|=|Ncms-n|1	căcați|căcat|Ncmp-n|1		i_0	FALSE
a	a	r	S	călăraș|=|Ncms-n|2	călărași|călăraș|Ncmp-n|2		i_0	FALSE
a	a	t	r	cămătar|=|Ncms-n|2	cămătari|cămătar|Ncmp-n|2		i_0	FALSE
a	a	t	n	căpitan|=|Ncms-n|2	căpitani|căpitan|Ncmp-n|2		i_0	FALSE
a	a	r	r	căprar|=|Ncms-n|1	căprari|căprar|Ncmp-n|1		i_0	FALSE
a	a	o_X	r	căprioară|=|Ncfsrn|2	căprioare|căprioară|Ncfp-n|2	ă	e	FALSE
a	a	r	r	cărturar|=|Ncms-n|2	cărturari|cărturar|Ncmp-n|2		i_0	FALSE
a	a	o_X	r	cărucioară|=|Ncfsrn|2	cărucioare|cărucioară|Ncfp-n|2	ă	e	FALSE
a	a	ts	S	căruțaș|=|Ncms-n|2	căruțași|căruțaș|Ncmp-n|2		i_0	FALSE
a	a	d	r	cărămidar|=|Ncms-n|3	cărămidari|cărămidar|Ncmp-n|3		i_0	FALSE
a	a	k	t	căscat|=|Ncms-n|1	căscaturi|căscat|Ncfp-n|1		u r i_0	FALSE
a	a	t	n	cătană|=|Ncfsrn|1	cătane|cătană|Ncfp-n|1	ă	e	FALSE
a	a	t	t	căutat|=|Ncms-n|2	căutate|căutat|Ncfp-n|2		e	FALSE
a	a	d	k	dac|=|Ncms-n|0	daci|dac|Ncmp-n|0		tS	FALSE
a	a	d	k	dacă|=|Ncfsrn|0	dace|dacă|Ncfp-n|0	ă	e	FALSE
a	a	d	f	dafnie|=|Ncfsrn|0	dafnii|dafnie|Ncfp-n|0	e	j	FALSE
a	a	d	j	daiac|=|Ncms-n|1	daiaci|daiac|Ncmp-n|1		tS	FALSE
a	a	d	j	daică|=|Ncfsrn|0	daici|daică|Ncfp-n|0	ă	tS	FALSE
a	a	d	l	dală|=|Ncfsrn|0	dale|dală|Ncfp-n|0	ă	e	FALSE
a	a	d	m	damf|=|Ncms-n|0	damfuri|damf|Ncfp-n|0		u r i_0	FALSE
a	a	d	m	dami|=|Ncms-n|0	damiuri|dami|Ncfp-n|1	i	i u r i_0	TRUE
a	a	d	m	damă|=|Ncfsrn|0	dame|damă|Ncfp-n|0	ă	e	FALSE
a	a	d	n	dan|=|Ncms-n|0	dani|dan|Ncmp-n|0		i_0	FALSE
a	a	d	n	dans|=|Ncms-n|0	dansuri|dans|Ncfp-n|0		u r i_0	FALSE
a	a	d	n	dană|=|Ncfsrn|0	dane|dană|Ncfp-n|0	ă	e	FALSE
a	a	d	r	dar|=|Ncms-n|0	daruri|dar|Ncfp-n|0		u r i_0	FALSE
a	a	d	r	daraban|=|Ncms-n|2	darabani|daraban|Ncmp-n|2		i_0	FALSE
a	a	d	r	darie|=|Ncfsrn|0	darii|darie|Ncfp-n|0	e	j	FALSE
a	a	d	r	dară|=|Ncfsrn|0	dare|dară|Ncfp-n|0	ă	e	FALSE
a	a	d	s	dascăl|=|Ncms-n|0	dascăli|dascăl|Ncmp-n|0		i_0	FALSE
a	a	d	t	dat|=|Afpms-n|0	daturi|dat|Ncfp-n|0		u r i_0	FALSE
a	a	d	t	datină|=|Ncfsrn|0	datini|datină|Ncfp-n|0	ă	i_0	FALSE
a	a	d	t	dată|=|Ncfsrn|0	date|dată|Ncfp-n|0	ă	e	FALSE
a	a	d	w	daună|=|Ncfsrn|0	daune|daună|Ncfp-n|0	ă	e	FALSE
a	a	e_X	l	deal|=|Ncms-n|0	dealuri|deal|Ncfp-n|0		u r i_0	FALSE
a	a	b	n	debandadă|=|Ncfsrn|2	debandade|debandadă|Ncfp-n|2	ă	e	FALSE
a	a	j	Z	debreiaj|=|Ncms-n|2	debreiaje|debreiaj|Ncfp-n|2		e	FALSE
a	a	t	n	debutant|=|Ncms-n|2	debutanți|debutant|Ncmp-n|2		i_0	FALSE
a	a	t	n	debutantă|=|Ncfsrn|2	debutante|debutantă|Ncfp-n|2	ă	e	FALSE
a	a	k	d	decadraj|=|Ncms-n|2	decadraje|decadraj|Ncfp-n|2		e	FALSE
a	a	k	d	decadă|=|Ncfsrn|1	decade|decadă|Ncfp-n|1	ă	e	FALSE
a	a	k	l	decalaj|=|Ncms-n|2	decalaje|decalaj|Ncfp-n|2		e	FALSE
a	a	k	n	decan|=|Ncms-n|1	decani|decan|Ncmp-n|1		i_0	FALSE
a	a	k	p	decapaj|=|Ncms-n|2	decapaje|decapaj|Ncfp-n|2		e	FALSE
a	a	k	r	decar|=|Ncms-n|1	decari|decar|Ncmp-n|1		i_0	FALSE
a	a	d	t	decedat|=|Afpms-n|2	decedați|decedat|Ncmp-n|2		i_0	FALSE
a	a	d	t	decedată|=|Ncfsrn|2	decedate|decedată|Ncfp-n|2	ă	e	FALSE
a	a	l	m	declamație|=|Ncfsrn|2	declamații|declamație|Ncfp-n|2	e	j	FALSE
a	a	l	r	declarație|=|Ncfsrn|2	declarații|declarație|Ncfp-n|2	e	j	FALSE
a	a	r	Z	decofraj|=|Ncms-n|2	decofraje|decofraj|Ncfp-n|2		e	FALSE
a	a	r	ts	decorație|=|Ncfsrn|2	decorații|decorație|Ncfp-n|2	e	j	FALSE
a	a	p	Z	decupaj|=|Ncms-n|2	decupaje|decupaj|Ncfp-n|2		e	FALSE
a	a	k	ts	dedicație|=|Ncfsrn|2	dedicații|dedicație|Ncfp-n|2	e	j	FALSE
a	a	v	t	definitivat|=|Ncms-n|4	definitivate|definitivat|Ncfp-n|4		e	FALSE
a	a	l	g	deflagrație|=|Ncfsrn|2	deflagrații|deflagrație|Ncfp-n|2	e	j	FALSE
a	a	l	ts	deflație|=|Ncfsrn|1	deflații|deflație|Ncfp-n|1	e	j	FALSE
a	a	m	ts	deformație|=|Ncfsrn|2	deformații|deformație|Ncfp-n|2	e	j	FALSE
a	a	r	t	degenerat|=|Ncms-n|3	degenerați|degenerat|Ncmp-n|3		i_0	FALSE
a	a	r	s	degras|=|Ncms-n|1	degrasuri|degras|Ncfp-n|1		u r i_0	FALSE
a	a	l	d	degringoladă|=|Ncfsrn|3	degringolade|degringoladă|Ncfp-n|3	ă	e	FALSE
a	a	g	t	delegat|=|Ncms-n|2	delegați|delegat|Ncmp-n|2		i_0	FALSE
a	a	g	ts	delegație|=|Ncfsrn|2	delegații|delegație|Ncfp-n|2	e	j	FALSE
a	a	m	k_j	demachiant|=|Ncms-n|2	demachianți|demachiant|Ncmp-n|2		i_0	FALSE
a	a	m	r	demaraj|=|Ncms-n|2	demaraje|demaraj|Ncfp-n|2		e	FALSE
a	a	m	r	demarcație|=|Ncfsrn|2	demarcații|demarcație|Ncfp-n|2	e	j	FALSE
a	a	t	r	demnitar|=|Ncms-n|2	demnitari|demnitar|Ncmp-n|2		i_0	FALSE
a	a	r	t	democrat|=|Ncms-n|2	democrați|democrat|Ncmp-n|2		i_0	FALSE
a	a	r	t	democrată|=|Ncfsrn|2	democrate|democrată|Ncfp-n|2	ă	e	FALSE
a	a	r	n	demonstrant|=|Ncms-n|2	demonstranți|demonstrant|Ncmp-n|2		i_0	FALSE
a	a	r	ts	demonstrație|=|Ncfsrn|2	demonstrații|demonstrație|Ncfp-n|2	e	j	FALSE
a	a	l	r	depolarizant|=|Ncms-n|4	depolarizanți|depolarizant|Ncmp-n|4		i_0	FALSE
a	a	t	t	deportat|=|Afpms-n|2	deportați|deportat|Ncmp-n|2		i_0	FALSE
a	a	t	r	depozitar|=|Ncms-n|3	depozitari|depozitar|Ncmp-n|3		i_0	FALSE
a	a	t	r	depozitară|=|Ncfsrn|3	depozitare|depozitară|Ncfp-n|3	ă	e	FALSE
a	a	t	t	deputat|=|Ncms-n|2	deputați|deputat|Ncmp-n|2		i_0	FALSE
a	a	r	n	deranj|=|Ncms-n|1	deranjuri|deranj|Ncfp-n|1		u r i_0	FALSE
a	a	r	p	derapaj|=|Ncms-n|2	derapaje|derapaj|Ncfp-n|2		e	FALSE
a	a	v	t	derivat|=|Afpms-n|2	derivate|derivat|Ncfp-n|2		e	FALSE
a	a	v	t	derivat|=|Afpms-n|2	derivați|derivat|Ncmp-n|2		i_0	FALSE
a	a	v	t	derivată|=|Ncfsrn|2	derivate|derivată|Ncfp-n|2	ă	e	FALSE
a	a	s	g	desag|=|Ncms-n|1	desagi|desag|Ncmp-n|1		gZ	FALSE
a	a	s	g	desagă|=|Ncfsrn|1	desage|desagă|Ncfp-n|1	ă	e	FALSE
a	a	s	g	desagă|=|Ncfsrn|1	desagi|desagă|Ncfp-n|1	ă	gZ	FALSE
a	a	s	n	desant|=|Ncms-n|1	desanturi|desant|Ncfp-n|1		u r i_0	FALSE
a	a	o_X	s	descoasere|=|Ncfsrn|1	descoaseri|descoasere|Ncfp-n|1	e	i_0	FALSE
a	a	f	tS	desfacere|=|Ncfsrn|1	desfaceri|desfacere|Ncfp-n|1	e	i_0	FALSE
a	a	n	t	desfrânată|=|Ncfsrn|2	desfrânate|desfrânată|Ncfp-n|2	ă	e	FALSE
a	a	n	t	destinatar|=|Ncms-n|3	destinatari|destinatar|Ncmp-n|3		i_0	FALSE
a	a	n	ts	destinație|=|Ncfsrn|2	destinații|destinație|Ncfp-n|2	e	j	FALSE
a	a	t	l	detaliu|=|Ncms-n|1	detalii|detaliu|Ncfp-n|1	u	j	FALSE
a	a	t	r	detartraj|=|Ncms-n|2	detartraje|detartraj|Ncfp-n|2		e	FALSE
a	a	n	n	determinant|=|Afpms-n|3	determinante|determinant|Ncfp-n|3		e	FALSE
a	a	n	n	determinant|=|Afpms-n|3	determinanți|determinant|Ncmp-n|3		i_0	FALSE
a	a	v	n	devans|=|Ncms-n|1	devansuri|devans|Ncfp-n|1		u r i_0	FALSE
a	a	i	ts	deviație|=|Ncfsrn|2	deviații|deviație|Ncfp-n|1	e	j	TRUE
a	a	z	s	dezastru|=|Ncms-n|1	dezastre|dezastru|Ncfp-n|1	u	e	FALSE
a	a	z	v	dezavantaj|=|Ncms-n|3	dezavantaje|dezavantaj|Ncfp-n|3		e	FALSE
a	a	b	t	dezbatere|=|Ncfsrn|1	dezbateri|dezbatere|Ncfp-n|1	e	i_0	FALSE
a	a	n	n	dezemulsionant|=|Ncms-n|5	dezemulsionanți|dezemulsionant|Ncmp-n|5		i_0	FALSE
a	a	p	t	dezgropat|=|Ncms-n|2	dezgropaturi|dezgropat|Ncfp-n|2		u r i_0	FALSE
a	a	r	t	deziderat|=|Ncms-n|3	deziderate|deziderat|Ncfp-n|3		e	FALSE
a	a	t	n	dezinfectant|=|Ncms-n|3	dezinfectante|dezinfectant|Ncfp-n|3		e	FALSE
a	a	ts	t	deșănțată|=|Ncfsrn|2	deșănțate|deșănțată|Ncfp-n|2	ă	e	FALSE
a	a	j	b	diabolo|=|Ncms-n|0	diabolouri|diabolo|Ncfp-n|2	o	o u r i_0	TRUE
a	a	j	k	diacon|=|Ncms-n|0	diaconi|diacon|Ncmp-n|0		i_0	FALSE
a	a	i	f	diafragmă|=|Ncfsrn|2	diafragme|diafragmă|Ncfp-n|2	ă	e	FALSE
a	a	i	g	diagonală|=|Ncfsrn|3	diagonale|diagonală|Ncfp-n|3	ă	e	FALSE
a	a	i	g	diagramă|=|Ncfsrn|2	diagrame|diagramă|Ncfp-n|2	ă	e	FALSE
a	a	i	m	diamant|=|Ncms-n|2	diamante|diamant|Ncfp-n|2		e	FALSE
a	a	i	s	diasporă|=|Ncfsrn|1	diaspore|diasporă|Ncfp-n|1	ă	e	FALSE
a	a	j	v	diavol|=|Ncms-n|0	diavoli|diavol|Ncmp-n|0		i_0	FALSE
a	a	l	r	diblar|=|Ncms-n|1	diblari|diblar|Ncmp-n|1		i_0	FALSE
a	a	t	t	dictat|=|Ncms-n|1	dictate|dictat|Ncfp-n|1		e	FALSE
a	a	n	r	dicționar|=|Ncms-n|3	dicționare|dicționar|Ncfp-n|3		e	FALSE
a	a	r	S	dicționăraș|=|Ncms-n|4	dicționărașe|dicționăraș|Ncfp-n|4		e	FALSE
a	a	d	k	didactică|=|Ncfsrn|1	didactici|didactică|Ncfp-n|1	ă	tS	FALSE
a	a	t	l	digitală|=|Ncfsrn|2	digitale|digitală|Ncfp-n|2	ă	e	FALSE
a	a	n	m	dinamică|=|Ncfsrn|1	dinamici|dinamică|Ncfp-n|1	ă	tS	FALSE
a	a	n	r	dinar|=|Ncms-n|1	dinari|dinar|Ncmp-n|1		i_0	FALSE
a	a	z	u	dinozaur|=|Ncms-n|2	dinozauri|dinozaur|Ncmp-n|2		i_0	FALSE
a	a	m	t	diplomatică|=|Ncfsrn|2	diplomatice|diplomatică|Ncfp-n|2	ă	e	FALSE
a	a	h	m	dirham|=|Ncms-n|1	dirhami|dirham|Ncmp-n|1		i_0	FALSE
a	a	p	n	discrepanță|=|Ncfsrn|2	discrepanțe|discrepanță|Ncfp-n|2	ă	e	FALSE
a	a	r	t	dispecerat|=|Ncms-n|3	dispecerate|dispecerat|Ncfp-n|3		e	FALSE
a	a	s	r	dispensar|=|Ncms-n|2	dispensare|dispensar|Ncfp-n|2		e	FALSE
a	a	t	n	distanță|=|Ncfsrn|1	distanțe|distanță|Ncfp-n|1	ă	e	FALSE
a	a	r	k	distracție|=|Ncfsrn|1	distracții|distracție|Ncfp-n|1	e	j	FALSE
a	a	r	gZ	distragere|=|Ncfsrn|1	distrageri|distragere|Ncfp-n|1	e	i_0	FALSE
a	a	r	m	ditiramb|=|Ncms-n|2	ditirambi|ditiramb|Ncmp-n|2		i_0	FALSE
a	a	v	g	divagație|=|Ncfsrn|2	divagații|divagație|Ncfp-n|2	e	j	FALSE
a	a	v	n	divan|=|Ncms-n|1	divane|divan|Ncfp-n|1		e	FALSE
a	a	v	n	divan|=|Ncms-n|1	divanuri|divan|Ncfp-n|1		u r i_0	FALSE
a	a	n	ts	divinație|=|Ncfsrn|2	divinații|divinație|Ncfp-n|2	e	j	FALSE
a	a	t	ts	dizertație|=|Ncfsrn|2	dizertații|dizertație|Ncfp-n|2	e	j	FALSE
a	a	r	ts	dizgrație|=|Ncfsrn|1	dizgrații|dizgrație|Ncfp-n|1	e	j	FALSE
a	a	v	n	dizolvant|=|Ncms-n|2	dizolvanți|dizolvant|Ncmp-n|2		i_0	FALSE
a	a	o_X	g	doagă|=|Ncfsrn|0	doage|doagă|Ncfp-n|0	ă	e	FALSE
a	a	o_X	m	doamnă|=|Ncfsrn|0	doamne|doamnă|Ncfp-n|0	ă	e	FALSE
a	a	r	n	doctorand|=|Ncms-n|2	doctoranzi|doctorand|Ncmp-n|2		i_0	FALSE
